mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha_1,param_alpha_2,param_fit_intercept,param_lambda_1,param_lambda_2,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.005243110656738281,0.0045326144140182606,0.0011240005493164062,0.0016035629781219842,0.0001,1e-05,False,0.0001,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-834748.2258033993,-833719.8241794457,-824447.4913951166,-823986.528244355,-835997.6911905991,-830579.9521625831,5247.199474627725,139
0.0025720596313476562,0.003428995746356825,0.0069983482360839845,0.003854102854474634,0.0001,1e-05,False,0.0001,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 1e-05, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-834748.2258114729,-833719.8241628957,-824447.4914007325,-823986.5282523364,-835997.691169594,-830579.9521594064,5247.199466273638,137
0.005311203002929687,0.004271296552173753,0.0010558605194091798,0.0021117210388183595,0.0001,0.0001,True,1e-06,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-1670.6608822572734,-1566.8163645067439,-1778.6122223319444,-1432.782810891332,-1534.1987878430662,-1596.6142135660718,118.51625206538255,9
0.006074428558349609,0.002145992495048745,0.0002707004547119141,0.0005414009094238282,0.0001,0.0001,True,1e-06,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-1670.6608822575415,-1566.8163645066898,-1778.6122223318096,-1432.782810891379,-1534.1987878429313,-1596.6142135660702,118.51625206537857,4
0.005452394485473633,0.004941057470399588,0.0010043621063232423,0.002008724212646484,0.0001,0.0001,True,1e-06,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-1670.660882260218,-1566.816364506152,-1778.6122223304499,-1432.782810891868,-1534.1987878415873,-1596.614213566055,118.51625206532883,3
0.00612335205078125,0.0037662242122777118,0.0,0.0,0.0001,0.0001,True,1e-05,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-1670.6608790872672,-1566.816365134262,-1778.6122239075905,-1432.7828103215686,-1534.1987894024744,-1596.6142135706325,118.51625211491397,34
0.007209968566894531,0.004436081517071236,0.00120391845703125,0.0024078369140625,0.0001,0.0001,True,1e-05,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-1670.6608790875357,-1566.8163651342081,-1778.6122239074552,-1432.7828103216173,-1534.198789402341,-1596.6142135706316,118.51625211490928,32
0.0038806915283203123,0.003481565490406834,0.0020336627960205076,0.004067325592041015,0.0001,0.0001,True,1e-05,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-1670.6608790902108,-1566.8163651336702,-1778.6122239060974,-1432.7828103221034,-1534.198789400996,-1596.6142135706154,118.51625211486082,29
0.007335805892944336,0.005227132850386575,0.002687549591064453,0.0027064920334685812,0.0001,0.0001,True,0.0001,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-1670.6608473872009,-1566.8163714094453,-1778.6122396640637,-1432.7828046239429,-1534.1988049965637,-1596.6142136162434,118.5162526102295,63
0.005485153198242188,0.002777179356460969,0.0009812355041503907,0.0008652716898017976,0.0001,0.0001,True,0.0001,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-1670.660847387468,-1566.8163714093912,-1778.6122396639275,-1432.7828046239913,-1534.198804996431,-1596.6142136162418,118.51625261022438,60
0.0020392417907714845,0.002498016999197538,0.004038810729980469,0.004946513557759418,0.0001,0.0001,True,0.0001,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': True, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-1670.6608473901458,-1566.8163714088512,-1778.612239662569,-1432.782804624478,-1534.1988049950864,-1596.6142136162264,118.51625261017591,57
0.0064448356628417965,0.0038243072834510195,0.0008220672607421875,0.001644134521484375,0.0001,0.0001,False,1e-06,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-06}",-834748.3292554029,-833719.6500741496,-824447.5620391646,-823986.6316956781,-835997.4768477334,-830579.9299824258,5247.108302307123,90
0.0037325382232666015,0.004596573482355806,0.001812124252319336,0.002928379753855249,0.0001,0.0001,False,1e-06,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 1e-05}",-834748.32925621,-833719.6500724948,-824447.5620397263,-823986.6316964761,-835997.4768456331,-830579.9299821081,5247.108301471776,87
0.006026124954223633,0.0035819586744012797,0.0034876346588134767,0.004330751840776654,0.0001,0.0001,False,1e-06,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-06, 'lambda_2': 0.0001}",-834748.3292642835,-833719.6500559462,-824447.5620453423,-823986.6317044573,-835997.4768246294,-830579.9299789317,5247.108293118419,84
0.005018711090087891,0.004945476216010444,0.0013095855712890625,0.0020119122097162346,0.0001,0.0001,False,1e-05,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-06}",-834748.3198505079,-833719.6659019075,-824447.5556168432,-823986.6222908887,-835997.4963334398,-830579.9319987174,5247.116590642325,117
0.003501129150390625,0.0007147607584732089,0.0008249282836914062,0.0006887325880481148,0.0001,0.0001,False,1e-05,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 1e-05}",-834748.3198513152,-833719.6659002526,-824447.5556174048,-823986.6222916867,-835997.4963313395,-830579.9319983998,5247.116589807015,114
0.003541421890258789,0.00415641785626387,0.004094457626342774,0.004717509761921195,0.0001,0.0001,False,1e-05,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 1e-05, 'lambda_2': 0.0001}",-834748.3198593889,-833719.6658837039,-824447.5556230207,-823986.622299668,-835997.4963103357,-830579.9319952234,5247.116581453601,111
0.00404505729675293,0.0034146430135606792,0.0017470836639404297,0.00349416732788086,0.0001,0.0001,False,0.0001,1e-06,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-06}",-834748.2258025908,-833719.8241811021,-824447.4913945544,-823986.5282435558,-835997.6911927016,-830579.9521629008,5247.19947546391,143
0.0064545154571533205,0.005321029126723246,0.002419710159301758,0.003912010563503151,0.0001,0.0001,False,0.0001,1e-05,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 1e-05}",-834748.2258033983,-833719.8241794471,-824447.4913951159,-823986.5282443541,-835997.6911906012,-830579.9521625834,5247.199474628555,141
0.004263162612915039,0.0034841657311159347,0.0030426979064941406,0.0025654210784587937,0.0001,0.0001,False,0.0001,0.0001,"{'alpha_1': 0.0001, 'alpha_2': 0.0001, 'fit_intercept': False, 'lambda_1': 0.0001, 'lambda_2': 0.0001}",-834748.2258114719,-833719.8241628973,-824447.4914007318,-823986.5282523354,-835997.6911695962,-830579.9521594065,5247.199466274568,138
